"fit_id","model_id","model_family","quantile_level","qhat","y_reference","q_g_hat","d_g_hat","raw_glofas_quantile","discrepancy_hat","discrepancy_feature_date","prediction_contract","contract_version","forecast_scope","q_g_source","discrepancy_feature_strategy","prediction_unit","posterior_draw_contract","posterior_predictive_sampling","beyond_issued_horizon","origin_date","target_date","horizon","qhat_summary","source_run_id","source_quantile_id","qhat_monotone","qhat_uncalibrated","qhat_monotone_uncalibrated","qhat_calibrated_pre_monotone","spread_calibration_factor","spread_calibration_additive_width","spread_calibration_id","check_loss_independent","check_loss_monotone","check_loss"
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.5,1.51213668422474,3.15146636258413,0.778644509000533,-0.733492175224211,0.283768173130645,-0.733492175224211,"2022-12-27","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-27,2,"posterior_draw_mean","glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","p50",1.51213668422474,1.51213668422474,1.51213668422474,1.51213668422474,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.819664839179695,0.819664839179695,0.819664839179695
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p65","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.65,2.4002162847488,3.15146636258413,0.86219937582039,-0.927137023064391,0.286700732856844,-0.927137023064391,"2022-12-27","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-27,2,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p65","p65",2.4002162847488,1.78933639888478,1.78933639888478,2.4002162847488,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.488312550592967,0.488312550592967,0.488312550592967
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p80","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.8,2.92626583747999,3.15146636258413,0.981923747605561,-1.18316233180149,0.329753286372468,-1.18316233180149,"2022-12-27","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-27,2,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p80","p80",2.92626583747999,2.16508607940706,2.16508607940706,2.92626583747999,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.180160420083313,0.180160420083313,0.180160420083313
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p95","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.95,4.46603981314527,3.15146636258413,1.19145306354196,-2.07347156991173,0.641767313581061,-2.07347156991173,"2022-12-27","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-27,2,"posterior_draw_mean","glofas_stage_e_tail_gate_20260623_d_alpha_025_p95","p95",4.46603981314527,3.26492463345369,3.26492463345369,4.46603981314527,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.0657286725280571,0.0657286725280571,0.0657286725280571
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p05","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.05,-0.0436757453071339,2.22662362649429,0.398255839552543,-0.386188131283527,0.83646532994508,-0.386188131283527,"2022-12-28","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-28,3,"posterior_draw_mean","glofas_stage_e_tail_gate_20260623_d_alpha_025_p05","p05",-0.0436757453071339,0.78444397083607,0.78444397083607,-0.0436757453071339,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.113514968590071,0.113514968590071,0.113514968590071
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p15","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.15,0.44549144586953,2.22662362649429,0.561707478700467,-0.572141628690366,0.959070388945095,-0.572141628690366,"2022-12-28","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-28,3,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p15","p15",0.44549144586953,1.13384910739083,1.13384910739083,0.44549144586953,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.267169827093714,0.267169827093714,0.267169827093714
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p35","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.35,0.756792195802458,2.22662362649429,0.744776075669663,-0.611430710244686,1.04923507957231,-0.611430710244686,"2022-12-28","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-28,3,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p35","p35",0.756792195802458,1.35620678591435,1.35620678591435,0.756792195802458,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.514441000742141,0.514441000742141,0.514441000742141
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.5,1.60474326119408,2.22662362649429,0.946777414183731,-0.657965847010354,1.1268555009815,-0.657965847010354,"2022-12-28","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-28,3,"posterior_draw_mean","glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","p50",1.60474326119408,1.60474326119408,1.60474326119408,1.60474326119408,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.310940182650105,0.310940182650105,0.310940182650105
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p65","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.65,2.51587285133735,2.22662362649429,1.04584913556095,-0.852558118592605,1.22079920556516,-0.852558118592605,"2022-12-28","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-28,3,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p65","p65",2.51587285133735,1.89840725415356,1.89840725415356,2.51587285133735,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.101237228695072,0.101237228695072,0.101237228695072
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p80","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.8,3.049298489629,2.22662362649429,1.15387312047152,-1.1255524467475,1.3028278300968,-1.1255524467475,"2022-12-28","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-28,3,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p80","p80",3.049298489629,2.27942556721902,2.27942556721902,3.049298489629,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.164534972626941,0.164534972626941,0.164534972626941
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p95","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.95,4.61524479673957,2.22662362649429,1.38626348053526,-2.01169516319132,1.51312766088714,-2.01169516319132,"2022-12-28","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-28,3,"posterior_draw_mean","glofas_stage_e_tail_gate_20260623_d_alpha_025_p95","p95",4.61524479673957,3.39795864372657,3.39795864372657,4.61524479673957,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.119431058512264,0.119431058512264,0.119431058512264
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p05","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.05,0.0455452209824203,1.7553629240914,0.560230513101174,-0.326121124194306,0.927167655587876,-0.326121124194306,"2022-12-29","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-29,4,"posterior_draw_mean","glofas_stage_e_tail_gate_20260623_d_alpha_025_p05","p05",0.0455452209824203,0.88635163729548,0.88635163729548,0.0455452209824203,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.085490885155449,0.085490885155449,0.085490885155449
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p15","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.15,0.565123880526336,1.7553629240914,0.751926267324838,-0.505552983930586,0.994408511138107,-0.505552983930586,"2022-12-29","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-29,4,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p15","p15",0.565123880526336,1.25747925125542,1.25747925125542,0.565123880526336,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.17853585653476,0.17853585653476,0.17853585653476
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p35","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.35,0.898518751750856,1.7553629240914,0.966706211762726,-0.528912233224489,1.09338691823406,-0.528912233224489,"2022-12-29","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-29,4,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p35","p35",0.898518751750856,1.49561844498722,1.49561844498722,0.898518751750856,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.29989546031919,0.29989546031919,0.29989546031919
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.5,1.73836767807813,1.7553629240914,1.11563175065287,-0.62273592742526,1.1738357099057,-0.62273592742526,"2022-12-29","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-29,4,"posterior_draw_mean","glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","p50",1.73836767807813,1.73836767807813,1.73836767807813,1.73836767807813,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.00849762300663504,0.00849762300663504,0.00849762300663504
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p65","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.65,2.68017727939435,1.7553629240914,1.24554757607488,-0.808398388657696,1.26602811951966,-0.808398388657696,"2022-12-29","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-29,4,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p65","p65",2.68017727939435,2.05394596473257,2.05394596473257,2.68017727939435,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.323685024356031,0.323685024356031,0.323685024356031
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p80","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.8,3.22431261718061,1.7553629240914,1.36484646913488,-1.07776759401645,1.39794497833987,-1.07776759401645,"2022-12-29","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-29,4,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p80","p80",3.22431261718061,2.44261406315133,2.44261406315133,3.22431261718061,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.293789938617842,0.293789938617842,0.293789938617842
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p95","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.95,4.80016772859148,1.7553629240914,1.61827855693209,-1.94994630008415,1.54995705816708,-1.94994630008415,"2022-12-29","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-29,4,"posterior_draw_mean","glofas_stage_e_tail_gate_20260623_d_alpha_025_p95","p95",4.80016772859148,3.56822485701624,3.56822485701624,4.80016772859148,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.152240240225004,0.152240240225004,0.152240240225004
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p05","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.05,0.122140864951955,2.74437307549665,0.751472280113277,-0.234118140815045,1.02132780309448,-0.234118140815045,"2022-12-30","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-30,5,"posterior_draw_mean","glofas_stage_e_tail_gate_20260623_d_alpha_025_p05","p05",0.122140864951955,0.985590420928322,0.985590420928322,0.122140864951955,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.131111610527235,0.131111610527235,0.131111610527235
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p15","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.15,0.671815418485134,2.74437307549665,0.974306353437746,-0.403908748585703,1.15923390682308,-0.403908748585703,"2022-12-30","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-30,5,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p15","p15",0.671815418485134,1.37821510202345,1.37821510202345,0.671815418485134,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.310883648551727,0.310883648551727,0.310883648551727
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p35","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.35,1.01544783944503,2.74437307549665,1.21020620123495,-0.413460630045573,1.22790031294312,-0.413460630045573,"2022-12-30","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-30,5,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p35","p35",1.01544783944503,1.62366683128052,1.62366683128052,1.01544783944503,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.605123832618066,0.605123832618066,0.605123832618066
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.5,1.89421431086924,2.74437307549665,1.32640943697628,-0.567804873892953,1.33005464279701,-0.567804873892953,"2022-12-30","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-30,5,"posterior_draw_mean","glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","p50",1.89421431086924,1.89421431086924,1.89421431086924,1.89421431086924,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.425079382313705,0.425079382313705,0.425079382313705
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p65","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.65,2.85759932243106,2.74437307549665,1.47568751837121,-0.749516086470769,1.46783469941767,-0.749516086470769,"2022-12-30","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-30,5,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p65","p65",2.85759932243106,2.22520360484197,2.22520360484197,2.85759932243106,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.0396291864270441,0.0396291864270439,0.0396291864270439
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p80","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.8,3.4131795945521,2.74437307549665,1.61086095701819,-1.01118569933881,1.55319819411122,-1.01118569933881,"2022-12-30","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-30,5,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p80","p80",3.4131795945521,2.622046656357,2.622046656357,3.4131795945521,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.133761303811091,0.133761303811091,0.133761303811091
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p95","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.95,4.99106241082636,2.74437307549665,1.84230748811687,-1.90679832272174,1.69259842171405,-1.90679832272174,"2022-12-30","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-30,5,"posterior_draw_mean","glofas_stage_e_tail_gate_20260623_d_alpha_025_p95","p95",4.99106241082636,3.74910581083861,3.74910581083861,4.99106241082636,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.112334466766486,0.112334466766486,0.112334466766486
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p05","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.05,0.236959948164152,5.22981641170739,0.950028958134452,-0.152058287178124,1.27729754004953,-0.152058287178124,"2022-12-31","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-31,6,"posterior_draw_mean","glofas_stage_e_tail_gate_20260623_d_alpha_025_p05","p05",0.236959948164152,1.10208724531258,1.10208724531258,0.236959948164152,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.249642823177162,0.249642823177162,0.249642823177162
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p15","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.15,0.808768657408036,5.22981641170739,1.19609919012452,-0.314422847505125,1.42929052800564,-0.314422847505125,"2022-12-31","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-31,6,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p15","p15",0.808768657408036,1.51052203762964,1.51052203762964,0.808768657408036,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.663157163144903,0.663157163144903,0.663157163144903
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p35","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.35,1.17311820353333,5.22981641170739,1.44068057754919,-0.330091135884228,1.57768791338942,-0.330091135884228,"2022-12-31","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-31,6,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p35","p35",1.17311820353333,1.77077171343342,1.77077171343342,1.17311820353333,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",1.41984437286092,1.41984437286092,1.41984437286092
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.5,2.01490548818365,5.22981641170739,1.52878147488944,-0.486124013294209,1.6715320422299,-0.486124013294209,"2022-12-31","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-31,6,"posterior_draw_mean","glofas_stage_d_local_refinement_20260623_d_alpha_025_p50","p50",2.01490548818365,2.01490548818365,2.01490548818365,2.01490548818365,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",1.60745546176187,1.60745546176187,1.60745546176187
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p65","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.65,2.97810276235962,5.22981641170739,1.66314662509604,-0.682614058927594,1.70828667742547,-0.682614058927594,"2022-12-31","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-31,6,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p65","p65",2.97810276235962,2.34576068402363,2.34576068402363,2.97810276235962,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",1.46361387207605,1.46361387207605,1.46361387207605
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p80","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.8,3.5212466938921,5.22981641170739,1.77485038667827,-0.958870248439986,1.82126770384804,-0.958870248439986,"2022-12-31","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-31,6,"posterior_draw_mean","glofas_stage_f_alpha025_full7_confirmation_20260623_d_alpha_025_p80","p80",3.5212466938921,2.73372063511826,2.73372063511826,3.5212466938921,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",1.36685577425223,1.36685577425223,1.36685577425223
"qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025_p95","qdesn_latent_path_rhs_al_vb_glofas_stage_d_local_refinement_20260623_d_alpha_025","qdesn_glofas_discrepancy",0.95,5.1482643965286,5.22981641170739,2.02552198411567,-1.8703541528858,2.04920063203768,-1.8703541528858,"2022-12-31","posterior_draw_glofas_quantile_minus_discrepancy",0.3,"issued_glofas_only","posterior_model_quantile","recursive_latent_path","posterior_draw","q_y_draw_equals_q_g_draw_minus_d_g_draw","disabled","disabled",2022-12-25,2022-12-31,6,"posterior_draw_mean","glofas_stage_e_tail_gate_20260623_d_alpha_025_p95","p95",5.1482643965286,3.89587613700147,3.89587613700147,5.1482643965286,1.4,0.5,"scorebalanced_spread_x1p400_plus0p500",0.0774744144198539,0.0774744144198548,0.0774744144198548
