"fit_id","model_id","model_family","quantile_level","qhat","y_reference","q_g_hat","d_g_hat","raw_glofas_quantile","discrepancy_hat","discrepancy_feature_date","prediction_contract","contract_version","forecast_scope","q_g_source","discrepancy_feature_strategy","prediction_unit","posterior_draw_contract","posterior_predictive_sampling","beyond_issued_horizon","origin_date","target_date","horizon","qhat_summary","source_run_id","source_quantile_id","qhat_monotone"
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,1.82502464484329,2.98006613573275,1.82502464484329,,1.82502464484329,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-02,8,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",1.82502464484329
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,1.8955562629097,2.98006613573275,1.8955562629097,,1.8955562629097,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-02,8,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",1.8955562629097
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,1.98470239149622,2.98006613573275,1.98470239149622,,1.98470239149622,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-02,8,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",1.98470239149622
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.05071247323898,2.98006613573275,2.05071247323898,,2.05071247323898,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-02,8,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.05071247323898
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.25530766804234,2.98006613573275,2.25530766804234,,2.25530766804234,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-02,8,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.25530766804234
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.48024668428203,2.790618772341,1.48024668428203,,1.48024668428203,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-03,9,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.48024668428203
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.60943669172949,2.790618772341,1.60943669172949,,1.60943669172949,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-03,9,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.60943669172949
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,1.8746299527491,2.790618772341,1.8746299527491,,1.8746299527491,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-03,9,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",1.8746299527491
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,2.0023242383354,2.790618772341,2.0023242383354,,2.0023242383354,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-03,9,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",2.0023242383354
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.0812858798981,2.790618772341,2.0812858798981,,2.0812858798981,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-03,9,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.0812858798981
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.27726728500976,2.790618772341,2.27726728500976,,2.27726728500976,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-03,9,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.27726728500976
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.52624400362176,2.790618772341,2.52624400362176,,2.52624400362176,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-03,9,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.52624400362176
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.54059760555945,3.42532687410412,1.54059760555945,,1.54059760555945,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-04,10,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.54059760555945
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.75998818831309,3.42532687410412,1.75998818831309,,1.75998818831309,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-04,10,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.75998818831309
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,2.00967888363396,3.42532687410412,2.00967888363396,,2.00967888363396,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-04,10,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",2.00967888363396
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,2.0755276423587,3.42532687410412,2.0755276423587,,2.0755276423587,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-04,10,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",2.0755276423587
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.20023110879076,3.42532687410412,2.20023110879076,,2.20023110879076,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-04,10,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.20023110879076
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.32269404591676,3.42532687410412,2.32269404591676,,2.32269404591676,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-04,10,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.32269404591676
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.49898869741784,3.42532687410412,2.49898869741784,,2.49898869741784,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-04,10,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.49898869741784
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.66542714305715,4.25385619173112,1.66542714305715,,1.66542714305715,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-05,11,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.66542714305715
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.86971178328379,4.25385619173112,1.86971178328379,,1.86971178328379,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-05,11,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.86971178328379
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,2.07396811934772,4.25385619173112,2.07396811934772,,2.07396811934772,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-05,11,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",2.07396811934772
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,2.15737866878902,4.25385619173112,2.15737866878902,,2.15737866878902,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-05,11,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",2.15737866878902
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.25247997950697,4.25385619173112,2.25247997950697,,2.25247997950697,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-05,11,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.25247997950697
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.43141796483701,4.25385619173112,2.43141796483701,,2.43141796483701,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-05,11,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.43141796483701
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p95","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.95,2.77801348926031,4.25385619173112,2.77801348926031,,2.77801348926031,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-05,11,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p95","p95",2.77801348926031
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p05","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.05,1.63100226594019,3.38777487031637,1.63100226594019,,1.63100226594019,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-06,12,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p05","p05",1.63100226594019
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p15","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.15,1.95196194485295,3.38777487031637,1.95196194485295,,1.95196194485295,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-06,12,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p15","p15",1.95196194485295
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p35","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.35,2.10436821886121,3.38777487031637,2.10436821886121,,2.10436821886121,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-06,12,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p35","p35",2.10436821886121
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p50","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.5,2.20414502018079,3.38777487031637,2.20414502018079,,2.20414502018079,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-06,12,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p50","p50",2.20414502018079
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p65","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.65,2.2832524912866,3.38777487031637,2.2832524912866,,2.2832524912866,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-06,12,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p65","p65",2.2832524912866
"raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7_p80","raw_glofas_glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_full7","raw_glofas",0.8,2.575113869489,3.38777487031637,2.575113869489,,2.575113869489,,"","raw_glofas_ensemble_quantile",0.3,"issued_glofas_only","ensemble_empirical_quantile","none","raw_point_baseline","not_applicable","not_applicable","disabled",2022-12-25,2023-01-06,12,"","glofas_calibration_broad_grid_20260619_cal07_shared003_disc006_p80","p80",2.575113869489
